Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2020-03-30 08:00 AM,2020,3,30,8,12.4,52,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 09:00 AM,2020,3,30,9,14.2,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 10:00 AM,2020,3,30,10,18.1,64,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 11:00 AM,2020,3,30,11,15,57,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 12:00 PM,2020,3,30,12,13,53,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 01:00 PM,2020,3,30,13,13,53,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 02:00 PM,2020,3,30,14,13,53,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 03:00 PM,2020,3,30,15,12.5,52,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 04:00 PM,2020,3,30,16,11.7,49,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 05:00 PM,2020,3,30,17,11.8,49,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 06:00 PM,2020,3,30,18,10.4,43,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 07:00 PM,2020,3,30,19,10.7,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 08:00 PM,2020,3,30,20,11.3,47,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 09:00 PM,2020,3,30,21,14.6,56,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 10:00 PM,2020,3,30,22,15.8,59,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 11:00 PM,2020,3,30,23,15.4,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 12:00 AM,2020,3,31,0,17.2,62,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 01:00 AM,2020,3,31,1,15.6,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 02:00 AM,2020,3,31,2,12.8,52,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 03:00 AM,2020,3,31,3,10.4,43,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 04:00 AM,2020,3,31,4,10.7,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 05:00 AM,2020,3,31,5,11.8,49,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 06:00 AM,2020,3,31,6,12.9,53,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 07:00 AM,2020,3,31,7,13.4,54,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 08:00 AM,2020,3,31,8,13.2,53,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 09:00 AM,2020,3,31,9,11.1,46,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 10:00 AM,2020,3,31,10,14.5,56,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 11:00 AM,2020,3,31,11,17.2,62,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 12:00 PM,2020,3,31,12,17.1,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 01:00 PM,2020,3,31,13,16,59,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 02:00 PM,2020,3,31,14,15.5,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 03:00 PM,2020,3,31,15,13.7,54,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 04:00 PM,2020,3,31,16,11.8,49,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 05:00 PM,2020,3,31,17,13.9,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 06:00 PM,2020,3,31,18,12.9,53,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 07:00 PM,2020,3,31,19,14.4,56,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 08:00 PM,2020,3,31,20,15.2,58,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 09:00 PM,2020,3,31,21,15.1,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 10:00 PM,2020,3,31,22,15.5,58,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-31 11:00 PM,2020,3,31,23,15.6,58,Moderate,16,UG/M3,1 Hr,Valid
